url,video_id,upload_time,title,description
https://www.youtube.com/watch?v=5bhzvhOyGy0,5bhzvhOyGy0,2023-09-12T21:00:03Z,This Is How To Socialize,Full video: 01:02:32:36 - https://www.twitch.tv/videos/1904801072 Our Healthy Gamer Coaches have transformed over 10000 ...
https://www.youtube.com/watch?v=4z6hCJVTwcI,4z6hCJVTwcI,2023-05-20T15:00:06Z,Stop Living A Life Of &quot;Shoulds&quot;,Full video - https://youtu.be/HYiG2m8fSiE?t=6542 Our Healthy Gamer Coaches have transformed over 10000 lives. Be the next ...
https://www.youtube.com/watch?v=thMtsLXDUtg,thMtsLXDUtg,2023-04-12T21:00:33Z,This is Why You Haven&#39;t Started Anything yet,Link to the full video - https://www.twitch.tv/videos/1780859009 Our Healthy Gamer Coaches have transformed over 10000 lives.
https://www.youtube.com/watch?v=0PqqnUB_9RE,0PqqnUB_9RE,2023-05-11T21:00:00Z,Why Depressed People Are Very Logical,Link to the full video - https://youtu.be/PmGIwRvcIrg?t=13 Our Healthy Gamer Coaches have transformed over 10000 lives. Be the ...
https://www.youtube.com/watch?v=G4iTjvQ9qDY,G4iTjvQ9qDY,2023-05-08T21:00:06Z,Smart People Are More Likely to be Depressed,Link to the full video - https://youtu.be/PmGIwRvcIrg?t=189 Our Healthy Gamer Coaches have transformed over 10000 lives.
https://www.youtube.com/watch?v=AhXOE4ETKiY,AhXOE4ETKiY,2023-02-14T22:00:04Z,You Don&#39;t Need To Be Perfect To Start A Relationship,Link to the full video - https://www.youtube.com/watch?v=yHoByyyHJ8c&t=1068s Healthy Gamer Coaches have helped more than ...
https://www.youtube.com/watch?v=bbpryagkiro,bbpryagkiro,2023-05-11T16:00:32Z,Start Maximizing Your Joy,Link to the full video - https://youtu.be/q-byTf9466Q?t=5988 Our Healthy Gamer Coaches have transformed over 10000 lives.
https://www.youtube.com/watch?v=IZFNtb9_5hI,IZFNtb9_5hI,2023-10-31T21:00:19Z,How To Change Your Life,Check out Dr. K's Guide to Mental Health: https://bit.ly/3ESAerp Full video: Our Healthy Gamer Coaches have transformed over ...
https://www.youtube.com/watch?v=eP2yiWBOx_0,eP2yiWBOx_0,2023-05-31T15:00:26Z,What is Stoicism? @ludwig,Full video - https://www.youtube.com/watch?v=2nJDlm2Uz_Y Our Healthy Gamer Coaches have transformed over 10000 lives.
https://www.youtube.com/watch?v=-D88j-dYiIY,-D88j-dYiIY,2023-02-15T22:00:00Z,Here&#39;s Why Dating Apps Suck,Link to the full video - https://www.youtube.com/watch?v=yHoByyyHJ8c&t=729s Healthy Gamer Coaches have helped more than ...
https://www.youtube.com/watch?v=8uT05YjbEoY,8uT05YjbEoY,2023-03-14T21:00:06Z,What People Don&#39;t Understand About the Friendzone,Link to the full video - https://youtu.be/KtkL40jRLvU?t=1300 Healthy Gamer Coaches have helped more than 10000 people ...
https://www.youtube.com/watch?v=Ig-Xj5Y2zRY,Ig-Xj5Y2zRY,2023-09-09T22:00:08Z,An Easy Way To Detect Your Ego,Full video: 02:12:32:12 - https://www.twitch.tv/videos/1896259964 Our Healthy Gamer Coaches have transformed over 10000 ...
https://www.youtube.com/watch?v=nQiu6HpWyiY,nQiu6HpWyiY,2023-07-28T21:00:23Z,This Is How Therapy Helps Traumatized People,Full video: https://youtu.be/uDDeves6Crs?t=116 Our Healthy Gamer Coaches have transformed over 10000 lives. Be the next ...
https://www.youtube.com/watch?v=6Y_z2JtPl6M,6Y_z2JtPl6M,2023-06-13T21:00:06Z,When&#39;s The Best Time To Find A Partner?,Full video - https://www.twitch.tv/videos/1832464733 (Skip to → 02:32:17:23) Our Healthy Gamer Coaches have transformed over ...
https://www.youtube.com/watch?v=MIMzD75hz1E,MIMzD75hz1E,2023-03-19T21:00:06Z,Parents Need New Skills in Today&#39;s World,Link to the full video - https://youtu.be/9gTKOXLLdRc?t=1227 Healthy Gamer Coaches have helped more than 10000 people ...
https://www.youtube.com/watch?v=6H6-Pwny--4,6H6-Pwny--4,2023-07-30T21:00:05Z,This Is How You Redefine Yourself,Full video: https://www.twitch.tv/videos/1859807860 (Skip to → 02:43:35:14) Our Healthy Gamer Coaches have transformed over ...
