url,video_id,upload_time,title,description
https://www.youtube.com/watch?v=8Tpj7bZsUbA,8Tpj7bZsUbA,2022-08-12T01:05:35Z,YC Tech Talks: MMOs in the Instagram Era: Highrise (S18),"Jimmy Xu, Founder at Highrise (S18), talks about what it's like to build an MMO in the new era of mobile phone gaming and ..."
https://www.youtube.com/watch?v=JS_2EQsXkgY,JS_2EQsXkgY,2022-06-10T16:19:19Z,YC&#39;s Summer 2022 Startup Job Expo - Pitches from 30 YC founders &amp; find your next startup,Meet YC founders here: https://www.workatastartup.com/events/startup-tech-expo-summer-2022 Hear 30+ YC founders pitch their ...
https://www.youtube.com/watch?v=3A2neXJIJ2A,3A2neXJIJ2A,2022-08-12T00:11:11Z,YC Tech Talks: Defi and Scalability with Nemil at Coinbase (S12),"Nemil Dalal is the Head of Crypto at Coinbase (S12). He shares the history and rise of Coinbase, and the challenges the team has ..."
https://www.youtube.com/watch?v=-5I9lIYZx-A,-5I9lIYZx-A,2022-08-11T23:17:11Z,YC Tech Talks: Climate - Charge Robotics short,https://www.ycombinator.com/events/climate-tech-talks-2022.
https://www.youtube.com/watch?v=b_R-lIIYR5Q,b_R-lIIYR5Q,2022-08-11T21:24:54Z,YC Women in Tech: Breaking Into Product,YC Partner Kat Malanac and women PMs from the YC community discuss what it takes to get into product. We'll discuss why an ...
https://www.youtube.com/watch?v=JHvwEWsbQCg,JHvwEWsbQCg,2022-10-21T22:59:11Z,"Y Combinator Go-To-Market Jobs Expo, 2022","Y Combinator is hosting a Go-To-Market Jobs Expo, specifically for people looking for non-engineering roles at YC startups ..."
https://www.youtube.com/watch?v=Ir62zhDol9c,Ir62zhDol9c,2022-06-30T18:41:58Z,AMA with YC: Job Searching During an Economic Downturn (Event Summary),"This is a summary of YC's event, ""AMA with YC: Job searching during an economic downturn"" on June 22, 2022. Full event page: ..."
https://www.youtube.com/watch?v=Bw9XaB3aQm4,Bw9XaB3aQm4,2022-07-18T21:58:26Z,"YC Startup Job Hunt Bootcamp, September 14, 2022",YC is running our first bootcamp to help job seekers with their job search. https://www.ycombinator.com/events/job-hunt-bootcamp ...
https://www.youtube.com/watch?v=50Yz0O1yexY,50Yz0O1yexY,2022-08-12T00:31:08Z,YC Tech Talks: Designing from Day One: Artists as Founders with Multiverse (S20),"Sara Alfageeh and Thariq Shihipar, the cofounders of Multiverse (S20), share their story of building a game startup with a ..."
https://www.youtube.com/watch?v=2OPhFqmdLQc,2OPhFqmdLQc,2022-07-22T20:28:30Z,"YC Tech Talks: Climate Tech with Charge Robotics (S21), Wright Electric (W17) and Impossible Mining","YC Tech Talks: Climate Tech, July 20, 2022, 3 PM PDT https://www.ycombinator.com/events/climate-tech-talks-2022 What hard ..."
