url,video_id,upload_time,title,description
https://www.youtube.com/watch?v=GNDcfzNDtjg,GNDcfzNDtjg,2020-04-09T15:19:40Z,Does War Make Us Richer? | Economics Explained,"This video was made possible by our Patreon community! ❤️ See new videos early, participate in exclusive Q&As, and more!"
https://www.youtube.com/watch?v=qTulYqP6vkI,qTulYqP6vkI,2023-09-12T13:23:38Z,Will Life On Mars Ever Be Economically Viable?,Go to https://drinktrade.com/economicsexplained to get a free bag of coffee with any Trade subscription! With billionaires like Elon ...
https://www.youtube.com/watch?v=iz3HRqg6Q4A,iz3HRqg6Q4A,2023-10-29T14:00:47Z,The Controversial 2023 Nobel Prize Explained,"Download Brave at https://www.brave.com/economics to get started. To get 25% off your first 3 months, open Brave on your ..."
https://www.youtube.com/watch?v=MsBbOaBcBfw,MsBbOaBcBfw,2020-12-17T13:45:12Z,How Ireland Became 2020&#39;s Fastest Growing Economy | Economics Explained,Join the Trends Community today. Get your first week for just ONE dollar! https://trends.co/economicsexplained to get started.
https://www.youtube.com/watch?v=JbZW_FU2K-A,JbZW_FU2K-A,2023-11-09T14:03:02Z,Economics Is The Deadliest Science,"Go to our sponsor https://betterhelp.com/ee to get 10% off your first month, and talk to a licensed therapist today. If unintended ..."
https://www.youtube.com/watch?v=TlhUMFOBZHU,TlhUMFOBZHU,2021-01-18T07:15:48Z,The &quot;Perfect&quot; Little Economy of New Zealand | Economics Explained,"Sign-up for Acorns! https://www.acorns.com/ee?s2=NZ3 (upon registration, Acorns will deposit $5 in your account to help you ..."
https://www.youtube.com/watch?v=r5sw-6lJmTA,r5sw-6lJmTA,2023-06-14T12:00:41Z,Why More Education Is Not Always Better,Start speaking a new language in 3 weeks with Babbel . Get up to 60% OFF your subscription ➡Here: ...
https://www.youtube.com/watch?v=QP-eJRMrnBg,QP-eJRMrnBg,2020-03-12T12:47:10Z,The Economy of the United Arab Emirates,"This video was made possible by our Patreon community! ❤️ See new videos early, participate in exclusive Q&As, and more!"
https://www.youtube.com/watch?v=rag4pHU7fcU,rag4pHU7fcU,2022-03-04T00:05:36Z,How The Economy Of Japan Could Predict The Next Decade | Economics Explained,Get between $3 and $300 to in free stock when you sign up to Public at ➡️ https://public.com/EE ...
https://www.youtube.com/watch?v=i0FOUR5x5Rg,i0FOUR5x5Rg,2019-12-05T12:30:34Z,The Netherlands: Worlds Biggest Tax Haven?,"This video was made possible by our Patreon community! ❤️ See new videos early, participate in exclusive Q&As, and more!"
https://www.youtube.com/watch?v=qMaWegICQHA,qMaWegICQHA,2022-06-28T12:52:50Z,China&#39;s Major Tax Problem | Economics Explained,Get your free subscription to Morning Brew at https://morningbrewdaily.com/economicsexplained ...
https://www.youtube.com/watch?v=qJbIlaqTMT0,qJbIlaqTMT0,2023-06-08T13:00:11Z,The Big Problem Behind Shrinking Cities,Get a 7-day free trial and 25% off Blinkist Annual Premium by clicking here: https://www.blinkist.com/economics Will all cities end ...
https://www.youtube.com/watch?v=0Gpo8wKLw6Y,0Gpo8wKLw6Y,2020-07-30T12:39:15Z,The Economy of Ancient Egypt,Get 10% off your Squarespace subscription today! http://squarespace.com/economicsexplained ...
https://www.youtube.com/watch?v=kBeWuIEKsn0,kBeWuIEKsn0,2019-12-08T13:16:17Z,The Economy of The U.S.A (Part 2): The Modern Global Empire,"This video was made possible by our Patreon community! ❤️ See new videos early, participate in exclusive Q&As, and more!"
https://www.youtube.com/watch?v=p-XV2XRsu7E,p-XV2XRsu7E,2020-03-15T14:14:54Z,The Economy of Italy,"This video was made possible by our Patreon community! ❤️ See new videos early, participate in exclusive Q&As, and more!"
https://www.youtube.com/watch?v=PkJlTKUaF3Q,PkJlTKUaF3Q,2022-06-16T14:05:19Z,Young Generations Are Now Poorer Than Their Parents And It&#39;s Changing Our Economies,"This video was made possible by our Patreon community! ❤️ See new videos early, participate in exclusive Q&As, and more!"
https://www.youtube.com/watch?v=krG2eWW4n5A,krG2eWW4n5A,2023-11-17T16:57:19Z,Did The Perfect Economy Just Get Better?,Thanks to Storyblocks for sponsoring this video! Download unlimited stock media at one set price with Storyblocks: ...
https://www.youtube.com/watch?v=Xq8H0GHU8AQ,Xq8H0GHU8AQ,2020-06-14T13:03:43Z,Why Australia is Actually an American Company,"This video was made possible by our Patreon community! ❤️ See new videos early, participate in exclusive Q&As, and more!"
https://www.youtube.com/watch?v=QaL-ocOtooM,QaL-ocOtooM,2023-05-25T14:39:59Z,The Inequality Problem Nobody Likes To Talk About,Use code ECONOMICS to get 55% off your first month at Scentbird - https://sbird.co/3YpfuQk This month I received... East 12th by ...
https://www.youtube.com/watch?v=A-PFgCM4jwM,A-PFgCM4jwM,2023-05-17T13:00:04Z,Do We Need To Have More Children?,"This video was made possible by our Patreon community! ❤️ See new videos early, participate in exclusive Q&As, and more!"
https://www.youtube.com/watch?v=o6UXRZ2XwgU,o6UXRZ2XwgU,2020-09-10T12:54:07Z,The Most Important Economic Schools of Thought | Economics Explained,"Sign-up for Acorns! https://acorns.com/ee?s2=ECON3 (upon registration, Acorns will deposit $5 in your account to help you get ..."
https://www.youtube.com/watch?v=rVAJC2FMyuY,rVAJC2FMyuY,2020-08-09T12:32:38Z,Do We Need to Work 40 Hours a Week?,"Sign-up for Acorns! https://acorns.com/ee?s2=40HRS3 (upon registration, Acorns will deposit $5 in your account to help you ..."
https://www.youtube.com/watch?v=B8aV--1TMpQ,B8aV--1TMpQ,2020-02-09T13:02:57Z,The Economy of the Philippines,"This video was made possible by our Patreon community! ❤️ See new videos early, participate in exclusive Q&As, and more!"
